web-scraper-order,web-scraper-start-url,data001,data001-href,Nom,Prix,Adresse,Image-src
"1739057705-741","https://sn.coinafrique.com/categorie/chiens?page=1","Bichon maltais","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-4968555","Bichon maltais","180 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5085599_uploaded_image1_1733856381.jpg"
"1739057708-742","https://sn.coinafrique.com/categorie/chiens?page=1","Bichon maltais pur race","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-pur-race-4968565","Bichon maltais pur race","180 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4968565_uploaded_image1_1727702109.jpg"
"1739057710-743","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Malinois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-4969271","Chiot Berger Malinois","200 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4969271_uploaded_image1_1727731274.jpg"
"1739057713-744","https://sn.coinafrique.com/categorie/chiens?page=1","Chien","https://sn.coinafrique.com/annonce/chiens/chien-4969495","Chien","350 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4969495_uploaded_image1_1727744912.jpg"
"1739057715-745","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4970950","Chiot Berger Allemand","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5131922_uploaded_image1_1736729395.jpg"
"1739057718-746","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Boerboel","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-4978052","Chiot Boerboel","500 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4978052_uploaded_image1_1728097869.jpg"
"1739057721-747","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4993670","Chiot Bichon Maltais","300 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4993670_uploaded_image1_1728931466.jpg"
"1739057723-748","https://sn.coinafrique.com/categorie/chiens?page=1","Femelle berger allemand","https://sn.coinafrique.com/annonce/chiens/femelle-berger-allemand-4996884","Femelle berger allemand","160 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5173038_uploaded_image1_1738846508.jpg"
"1739057726-749","https://sn.coinafrique.com/categorie/chiens?page=1","Berger allemand femelle","https://sn.coinafrique.com/annonce/chiens/berger-allemand-femelle-4996897","Berger allemand femelle","155 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5173038_uploaded_image1_1738846508.jpg"
"1739057728-750","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Malinois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-4997477","Chiot Berger Malinois","230 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4997477_uploaded_image1_1729105958.jpg"
"1739057731-751","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-maltais-5002622","Chiots Bichon Maltais","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5002622_uploaded_image1_1729418106.jpg"
"1739057733-752","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots labrador pure race","https://sn.coinafrique.com/annonce/chiens/chiots-labrador-pure-race-5002785","Chiots labrador pure race","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5136517_uploaded_image1_1736959572.jpg"
"1739057736-753","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Rottweiler","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-5004868","Chiot Rottweiler","250 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5004868_uploaded_image1_1729539442.jpg"
"1739057738-754","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5006641","Chiot Berger Allemand","130 000 CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_5006641_uploaded_image1_1729624663.jpg"
"1739057741-755","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5008410","Chiot Berger Allemand","250 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5127074_uploaded_image1_1736431592.jpg"
"1739057743-756","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-5013765","Chiots Berger Allemand","250 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_5013765_uploaded_image1_1730056659.jpg"
"1739057745-757","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5016564","Chiot Berger Allemand","350 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5016564_uploaded_image1_1730217865.jpg"
"1739057748-758","https://sn.coinafrique.com/categorie/chiens?page=1","Boerboel male","https://sn.coinafrique.com/annonce/chiens/boerboel-male-5024103","Boerboel male","300 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5024103_uploaded_image1_1730603352.jpg"
"1739057750-759","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Husky","https://sn.coinafrique.com/annonce/chiens/chiot-husky-5028791","Chiot Husky","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_5028791_uploaded_image1_1730840222.jpg"
"1739057753-760","https://sn.coinafrique.com/categorie/chiens?page=1","Husky femelle","https://sn.coinafrique.com/annonce/chiens/husky-femelle-5034883","Husky femelle","450 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5162631_uploaded_image1_1738336899.jpg"
"1739057755-761","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Malinois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-5038674","Chiot Berger Malinois","250 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5038674_uploaded_image1_1731347918.jpg"
"1739057758-762","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5040967","Chiot Berger Allemand","120 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5040967_uploaded_image1_1731453566.jpg"
"1739057760-763","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Rottweiler","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-5044649","Chiot Rottweiler","300 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5044649_uploaded_image1_1731627517.jpg"
"1739057763-764","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot chihuahuas","https://sn.coinafrique.com/annonce/chiens/chiot-chihuahuas-5045245","Chiot chihuahuas","250 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5045245_uploaded_image1_1731667358.jpg"
"1739057766-765","https://sn.coinafrique.com/categorie/chiens?page=1","Caniche mâle","https://sn.coinafrique.com/annonce/chiens/caniche-male-5054275","Caniche mâle","650 000 CFA","Almadies 2, Dakar, Sénégal",""
"1739057768-766","https://sn.coinafrique.com/categorie/chiens?page=1","Bichons maltais d'italie","https://sn.coinafrique.com/annonce/chiens/bichons-maltais-ditalie-5060732","Bichons maltais d'italie","150 000 CFA","Thies, Sénégal",""
"1739057771-767","https://sn.coinafrique.com/categorie/chiens?page=1","Femelle berger allemand 4 mois","https://sn.coinafrique.com/annonce/chiens/femelle-berger-allemand-4-mois-5065991","Femelle berger allemand 4 mois","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5065991_uploaded_image1_1732805663.jpg"
"1739057774-768","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5074658","Chiot Bichon Maltais","110 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5085599_uploaded_image1_1733856381.jpg"
"1739057777-769","https://sn.coinafrique.com/categorie/chiens?page=1","Berger malinois","https://sn.coinafrique.com/annonce/chiens/berger-malinois-5078573","Berger malinois","250 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5078573_uploaded_image1_1733447779.jpg"
"1739057779-770","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5085579","Chiot Bichon Maltais","80 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5085599_uploaded_image1_1733856381.jpg"
"1739057782-771","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5085597","Chiot Bichon Maltais","80 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5085599_uploaded_image1_1733856381.jpg"
"1739057784-772","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5085599","Chiot Bichon Maltais","80 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5085599_uploaded_image1_1733856381.jpg"
"1739057787-773","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5090975","Chiot Bichon Maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5104979_uploaded_image2_1734994461.jpeg"
"1739057789-774","https://sn.coinafrique.com/categorie/chiens?page=1","Berger allemand femelles","https://sn.coinafrique.com/annonce/chiens/berger-allemand-femelles-5102644","Berger allemand femelles","200 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5102655_uploaded_image1_1734829952.jpg"
"1739057792-775","https://sn.coinafrique.com/categorie/chiens?page=1","Berger allemand femelles","https://sn.coinafrique.com/annonce/chiens/berger-allemand-femelles-5102655","Berger allemand femelles","200 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5102655_uploaded_image1_1734829952.jpg"
"1739057794-776","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5104979","Chiot Bichon Maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5104979_uploaded_image2_1734994461.jpeg"
"1739057797-777","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot","https://sn.coinafrique.com/annonce/chiens/chiot-5107152","Chiot","80 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5114859_uploaded_image1_1735753685.jpg"
"1739057799-778","https://sn.coinafrique.com/categorie/chiens?page=1","bichon mâle adulte","https://sn.coinafrique.com/annonce/chiens/bichon-male-adulte-5110151","bichon mâle adulte","120 000 CFA","Mamelles, Dakar, Sénégal",""
"1739057801-779","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots dog canaries","https://sn.coinafrique.com/annonce/chiens/chiots-dog-canaries-5112459","Chiots dog canaries","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5112459_uploaded_image1_1735553703.jpg"
"1739057804-780","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5114394","Chiot Berger Allemand","210 000 CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_5114394_uploaded_image1_1735682024.jpg"
"1739057806-781","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-5114859","Chiot Bichon","140 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5114859_uploaded_image1_1735753685.jpg"
"1739057809-782","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Husky","https://sn.coinafrique.com/annonce/chiens/chiot-husky-5118298","Chiot Husky","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5118298_uploaded_image1_1735944932.jpg"
"1739057811-783","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot pitbull 4 mois","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-4-mois-5123496","Chiot pitbull 4 mois","150 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5123496_uploaded_image1_1736258658.jpg"
"1739057814-784","https://sn.coinafrique.com/categorie/chiens?page=1","Chien","https://sn.coinafrique.com/annonce/chiens/chien-5124976","Chien","275 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5124976_uploaded_image1_1736338081.jpg"
"1739057816-785","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5127074","Chiot Berger Allemand","250 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5127074_uploaded_image1_1736431592.jpg"
"1739057819-786","https://sn.coinafrique.com/categorie/chiens?page=1","Bichon femelle vaccinée","https://sn.coinafrique.com/annonce/chiens/bichon-femelle-vaccinee-5127870","Bichon femelle vaccinée","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5131391_uploaded_image1_1736694346.jpg"
"1739057821-787","https://sn.coinafrique.com/categorie/chiens?page=1","Bichon femelle vaccinée","https://sn.coinafrique.com/annonce/chiens/bichon-femelle-vaccinee-5131391","Bichon femelle vaccinée","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5131391_uploaded_image1_1736694346.jpg"
"1739057824-788","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5131922","Chiot Berger Allemand","250 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5131922_uploaded_image1_1736729395.jpg"
"1739057826-789","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Bichons","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-5133780","Chiots Bichons","175 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5133780_uploaded_image1_1736845188.jpg"
"1739057828-790","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Labrador","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-5136517","Chiot Labrador","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5136517_uploaded_image1_1736959572.jpg"
"1739057831-791","https://sn.coinafrique.com/categorie/chiens?page=1","Bichon","https://sn.coinafrique.com/annonce/chiens/bichon-5142846","Bichon","140 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5142846_uploaded_image1_1737318079.jpg"
"1739057834-792","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Malinois charboné","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-charbone-5151279","Chiot Berger Malinois charboné","300 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_5151738_uploaded_image1_1737744308.jpg"
"1739057836-793","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Berger Malinois","https://sn.coinafrique.com/annonce/chiens/chiots-berger-malinois-5151738","Chiots Berger Malinois","300 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_5151738_uploaded_image1_1737744308.jpg"
"1739057839-794","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Husky","https://sn.coinafrique.com/annonce/chiens/chiot-husky-5153382","Chiot Husky","400 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5162631_uploaded_image1_1738336899.jpg"
"1739057841-795","https://sn.coinafrique.com/categorie/chiens?page=1","Chien Rottewaler","https://sn.coinafrique.com/annonce/chiens/chien-rottewaler-5155571","Chien Rottewaler","300 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5155571_uploaded_image1_1737992590.jpg"
"1739057844-796","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Doberman","https://sn.coinafrique.com/annonce/chiens/chiots-doberman-5158454","Chiots Doberman","400 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_5158454_uploaded_image1_1738138116.jpg"
"1739057846-797","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot","https://sn.coinafrique.com/annonce/chiens/chiot-5159624","Chiot","500 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159624_uploaded_image1_1738174976.jpg"
